id,account_id,created_at,amount,quantity,status,region,channel,score,note
2701,acct_2701,2026-05-01T12:00:00Z,36099.00,15,new,na,web,90,plain note
2702,acct_2702,2026-05-02T12:01:00Z,36112.37,16,active,eu,mobile,90.7,"contains comma, here"
2703,acct_2703,2026-05-03T12:02:00Z,36125.74,17,paused,apac,partner,91.4,"line one
line two"
2704,acct_2704,2026-05-04T12:03:00Z,36139.11,1,closed,latam,retail,92.1,"escaped ""quote"""
2705,acct_2705,2026-05-05T12:04:00Z,36152.48,2,archived,mea,web,92.8,unicode café 東京
2706,acct_2706,2026-05-06T12:05:00Z,36165.85,3,needs_review,na,mobile,93.5,plain note
2707,acct_2707,2026-05-07T12:06:00Z,36179.22,4,new,eu,partner,94.2,"contains comma, here"
2708,acct_2708,2026-05-08T12:07:00Z,36192.59,5,active,apac,retail,94.9,"line one
line two"
2709,acct_2709,2026-05-09T12:08:00Z,36205.96,6,paused,latam,web,95.6,"escaped ""quote"""
2710,acct_2710,2026-05-10T12:09:00Z,36219.33,7,closed,mea,mobile,96.3,unicode café 東京
2711,acct_2711,2026-05-11T12:10:00Z,36232.70,8,archived,na,partner,97,plain note
2712,acct_2712,2026-05-12T12:11:00Z,36246.07,9,needs_review,eu,retail,97.7,"contains comma, here"
2713,acct_2713,2026-05-13T12:12:00Z,36259.44,10,new,apac,web,98.4,"line one
line two"
2714,acct_2714,2026-05-14T12:13:00Z,36272.81,11,active,latam,mobile,99.1,"escaped ""quote"""
2715,acct_2715,2026-05-15T12:14:00Z,36286.18,12,paused,mea,partner,99.8,unicode café 東京
2716,acct_2716,2026-05-16T12:15:00Z,36299.55,13,closed,na,retail,0.5,plain note
2717,acct_2717,2026-05-17T12:16:00Z,36312.92,14,archived,eu,web,1.2,"contains comma, here"
2718,acct_2718,2026-05-18T12:17:00Z,36326.29,15,needs_review,apac,mobile,1.9,"line one
line two"
2719,acct_2719,2026-05-19T12:18:00Z,36339.66,16,new,latam,partner,2.6,"escaped ""quote"""
2720,acct_2720,2026-05-20T12:19:00Z,36353.03,17,active,mea,retail,3.3,unicode café 東京
2721,acct_2721,2026-05-21T12:20:00Z,36366.40,1,paused,na,web,4,plain note
2722,acct_2722,2026-05-22T12:21:00Z,36379.77,2,closed,eu,mobile,4.7,"contains comma, here"
2723,acct_2723,2026-05-23T12:22:00Z,36393.14,3,archived,apac,partner,5.4,"line one
line two"
2724,acct_2724,2026-05-24T12:23:00Z,36406.51,4,needs_review,latam,retail,6.1,"escaped ""quote"""
2725,acct_2725,2026-05-25T12:24:00Z,36419.88,5,new,mea,web,6.8,unicode café 東京
2726,acct_2726,2026-05-26T12:25:00Z,36433.25,6,active,na,mobile,7.5,plain note
2727,acct_2727,2026-05-27T12:26:00Z,36446.62,7,paused,eu,partner,8.2,"contains comma, here"
2728,acct_2728,2026-05-01T12:27:00Z,36459.99,8,closed,apac,retail,8.9,"line one
line two"
2729,acct_2729,2026-05-02T12:28:00Z,36473.36,9,archived,latam,web,9.6,"escaped ""quote"""
2730,acct_2730,2026-05-03T12:29:00Z,36486.73,10,needs_review,mea,mobile,10.3,unicode café 東京
2731,acct_2731,2026-05-04T12:30:00Z,36500.10,11,new,na,partner,11,plain note
2732,acct_2732,2026-05-05T12:31:00Z,36513.47,12,active,eu,retail,11.7,"contains comma, here"
2733,acct_2733,2026-05-06T12:32:00Z,36526.84,13,paused,apac,web,12.4,"line one
line two"
2734,acct_2734,2026-05-07T12:33:00Z,36540.21,14,closed,latam,mobile,13.1,"escaped ""quote"""
2735,acct_2735,2026-05-08T12:34:00Z,36553.58,15,archived,mea,partner,13.8,unicode café 東京
2736,acct_2736,2026-05-09T12:35:00Z,36566.95,16,needs_review,na,retail,14.5,plain note
2737,acct_2737,2026-05-10T12:36:00Z,36580.32,17,new,eu,web,15.2,"contains comma, here"
2738,acct_2738,2026-05-11T12:37:00Z,36593.69,1,active,apac,mobile,15.9,"line one
line two"
2739,acct_2739,2026-05-12T12:38:00Z,36607.06,2,paused,latam,partner,16.6,"escaped ""quote"""
2740,acct_2740,2026-05-13T12:39:00Z,36620.43,3,closed,mea,retail,17.3,unicode café 東京
2741,acct_2741,2026-05-14T12:40:00Z,36633.80,4,archived,na,web,18,plain note
2742,acct_2742,2026-05-15T12:41:00Z,36647.17,5,needs_review,eu,mobile,18.7,"contains comma, here"
2743,acct_2743,2026-05-16T12:42:00Z,36660.54,6,new,apac,partner,19.4,"line one
line two"
2744,acct_2744,2026-05-17T12:43:00Z,36673.91,7,active,latam,retail,20.1,"escaped ""quote"""
2745,acct_2745,2026-05-18T12:44:00Z,36687.28,8,paused,mea,web,20.8,unicode café 東京
2746,acct_2746,2026-05-19T12:45:00Z,36700.65,9,closed,na,mobile,21.5,plain note
2747,acct_2747,2026-05-20T12:46:00Z,36714.02,10,archived,eu,partner,22.2,"contains comma, here"
2748,acct_2748,2026-05-21T12:47:00Z,36727.39,11,needs_review,apac,retail,22.9,"line one
line two"
2749,acct_2749,2026-05-22T12:48:00Z,36740.76,12,new,latam,web,23.6,"escaped ""quote"""
2750,acct_2750,2026-05-23T12:49:00Z,36754.13,13,active,mea,mobile,24.3,unicode café 東京
2751,acct_2751,2026-05-24T12:50:00Z,36767.50,14,paused,na,partner,25,plain note
2752,acct_2752,2026-05-25T12:51:00Z,36780.87,15,closed,eu,retail,25.7,"contains comma, here"
2753,acct_2753,2026-05-26T12:52:00Z,36794.24,16,archived,apac,web,26.4,"line one
line two"
2754,acct_2754,2026-05-27T12:53:00Z,36807.61,17,needs_review,latam,mobile,27.1,"escaped ""quote"""
2755,acct_2755,2026-05-01T12:54:00Z,36820.98,1,new,mea,partner,27.8,unicode café 東京
2756,acct_2756,2026-05-02T12:55:00Z,36834.35,2,active,na,retail,28.5,plain note
2757,acct_2757,2026-05-03T12:56:00Z,36847.72,3,paused,eu,web,29.2,"contains comma, here"
2758,acct_2758,2026-05-04T12:57:00Z,36861.09,4,closed,apac,mobile,29.9,"line one
line two"
2759,acct_2759,2026-05-05T12:58:00Z,36874.46,5,archived,latam,partner,30.6,"escaped ""quote"""
2760,acct_2760,2026-05-06T12:59:00Z,36887.83,6,needs_review,mea,retail,31.3,unicode café 東京
2761,acct_2761,2026-05-07T12:00:00Z,36901.20,7,new,na,web,32,plain note
2762,acct_2762,2026-05-08T12:01:00Z,36914.57,8,active,eu,mobile,32.7,"contains comma, here"
2763,acct_2763,2026-05-09T12:02:00Z,36927.94,9,paused,apac,partner,33.4,"line one
line two"
2764,acct_2764,2026-05-10T12:03:00Z,36941.31,10,closed,latam,retail,34.1,"escaped ""quote"""
2765,acct_2765,2026-05-11T12:04:00Z,36954.68,11,archived,mea,web,34.8,unicode café 東京
2766,acct_2766,2026-05-12T12:05:00Z,36968.05,12,needs_review,na,mobile,35.5,plain note
2767,acct_2767,2026-05-13T12:06:00Z,36981.42,13,new,eu,partner,36.2,"contains comma, here"
2768,acct_2768,2026-05-14T12:07:00Z,36994.79,14,active,apac,retail,36.9,"line one
line two"
2769,acct_2769,2026-05-15T12:08:00Z,37008.16,15,paused,latam,web,37.6,"escaped ""quote"""
2770,acct_2770,2026-05-16T12:09:00Z,37021.53,16,closed,mea,mobile,38.3,unicode café 東京
2771,acct_2771,2026-05-17T12:10:00Z,37034.90,17,archived,na,partner,39,plain note
2772,acct_2772,2026-05-18T12:11:00Z,37048.27,1,needs_review,eu,retail,39.7,"contains comma, here"
2773,acct_2773,2026-05-19T12:12:00Z,37061.64,2,new,apac,web,40.4,"line one
line two"
2774,acct_2774,2026-05-20T12:13:00Z,37075.01,3,active,latam,mobile,41.1,"escaped ""quote"""
2775,acct_2775,2026-05-21T12:14:00Z,37088.38,4,paused,mea,partner,41.8,unicode café 東京
2776,acct_2776,2026-05-22T12:15:00Z,37101.75,5,closed,na,retail,42.5,plain note
2777,acct_2777,2026-05-23T12:16:00Z,37115.12,6,archived,eu,web,43.2,"contains comma, here"
2778,acct_2778,2026-05-24T12:17:00Z,37128.49,7,needs_review,apac,mobile,43.9,"line one
line two"
2779,acct_2779,2026-05-25T12:18:00Z,37141.86,8,new,latam,partner,44.6,"escaped ""quote"""
2780,acct_2780,2026-05-26T12:19:00Z,37155.23,9,active,mea,retail,45.3,unicode café 東京
2781,acct_2781,2026-05-27T12:20:00Z,37168.60,10,paused,na,web,46,plain note
2782,acct_2782,2026-05-01T12:21:00Z,37181.97,11,closed,eu,mobile,46.7,"contains comma, here"
2783,acct_2783,2026-05-02T12:22:00Z,37195.34,12,archived,apac,partner,47.4,"line one
line two"
2784,acct_2784,2026-05-03T12:23:00Z,37208.71,13,needs_review,latam,retail,48.1,"escaped ""quote"""
2785,acct_2785,2026-05-04T12:24:00Z,37222.08,14,new,mea,web,48.8,unicode café 東京
2786,acct_2786,2026-05-05T12:25:00Z,37235.45,15,active,na,mobile,49.5,plain note
2787,acct_2787,2026-05-06T12:26:00Z,37248.82,16,paused,eu,partner,50.2,"contains comma, here"
2788,acct_2788,2026-05-07T12:27:00Z,37262.19,17,closed,apac,retail,50.9,"line one
line two"
2789,acct_2789,2026-05-08T12:28:00Z,37275.56,1,archived,latam,web,51.6,"escaped ""quote"""
2790,acct_2790,2026-05-09T12:29:00Z,37288.93,2,needs_review,mea,mobile,52.3,unicode café 東京
2791,acct_2791,2026-05-10T12:30:00Z,37302.30,3,new,na,partner,53,plain note
2792,acct_2792,2026-05-11T12:31:00Z,37315.67,4,active,eu,retail,53.7,"contains comma, here"
2793,acct_2793,2026-05-12T12:32:00Z,37329.04,5,paused,apac,web,54.4,"line one
line two"
2794,acct_2794,2026-05-13T12:33:00Z,37342.41,6,closed,latam,mobile,55.1,"escaped ""quote"""
2795,acct_2795,2026-05-14T12:34:00Z,37355.78,7,archived,mea,partner,55.8,unicode café 東京
2796,acct_2796,2026-05-15T12:35:00Z,37369.15,8,needs_review,na,retail,56.5,plain note
2797,acct_2797,2026-05-16T12:36:00Z,37382.52,9,new,eu,web,57.2,"contains comma, here"
2798,acct_2798,2026-05-17T12:37:00Z,37395.89,10,active,apac,mobile,57.9,"line one
line two"
2799,acct_2799,2026-05-18T12:38:00Z,37409.26,11,paused,latam,partner,58.6,"escaped ""quote"""
2800,acct_2800,2026-05-19T12:39:00Z,37422.63,12,closed,mea,retail,59.3,unicode café 東京
2801,acct_2801,2026-05-20T12:40:00Z,37436.00,13,archived,na,web,60,plain note
2802,acct_2802,2026-05-21T12:41:00Z,37449.37,14,needs_review,eu,mobile,60.7,"contains comma, here"
2803,acct_2803,2026-05-22T12:42:00Z,37462.74,15,new,apac,partner,61.4,"line one
line two"
2804,acct_2804,2026-05-23T12:43:00Z,37476.11,16,active,latam,retail,62.1,"escaped ""quote"""
2805,acct_2805,2026-05-24T12:44:00Z,37489.48,17,paused,mea,web,62.8,unicode café 東京
2806,acct_2806,2026-05-25T12:45:00Z,37502.85,1,closed,na,mobile,63.5,plain note
2807,acct_2807,2026-05-26T12:46:00Z,37516.22,2,archived,eu,partner,64.2,"contains comma, here"
2808,acct_2808,2026-05-27T12:47:00Z,37529.59,3,needs_review,apac,retail,64.9,"line one
line two"
2809,acct_2809,2026-05-01T12:48:00Z,37542.96,4,new,latam,web,65.6,"escaped ""quote"""
2810,acct_2810,2026-05-02T12:49:00Z,37556.33,5,active,mea,mobile,66.3,unicode café 東京
2811,acct_2811,2026-05-03T12:50:00Z,37569.70,6,paused,na,partner,67,plain note
2812,acct_2812,2026-05-04T12:51:00Z,37583.07,7,closed,eu,retail,67.7,"contains comma, here"
2813,acct_2813,2026-05-05T12:52:00Z,37596.44,8,archived,apac,web,68.4,"line one
line two"
2814,acct_2814,2026-05-06T12:53:00Z,37609.81,9,needs_review,latam,mobile,69.1,"escaped ""quote"""
2815,acct_2815,2026-05-07T12:54:00Z,37623.18,10,new,mea,partner,69.8,unicode café 東京
2816,acct_2816,2026-05-08T12:55:00Z,37636.55,11,active,na,retail,70.5,plain note
2817,acct_2817,2026-05-09T12:56:00Z,37649.92,12,paused,eu,web,71.2,"contains comma, here"
2818,acct_2818,2026-05-10T12:57:00Z,37663.29,13,closed,apac,mobile,71.9,"line one
line two"
2819,acct_2819,2026-05-11T12:58:00Z,37676.66,14,archived,latam,partner,72.6,"escaped ""quote"""
2820,acct_2820,2026-05-12T12:59:00Z,37690.03,15,needs_review,mea,retail,73.3,unicode café 東京
2821,acct_2821,2026-05-13T12:00:00Z,37703.40,16,new,na,web,74,plain note
2822,acct_2822,2026-05-14T12:01:00Z,37716.77,17,active,eu,mobile,74.7,"contains comma, here"
2823,acct_2823,2026-05-15T12:02:00Z,37730.14,1,paused,apac,partner,75.4,"line one
line two"
2824,acct_2824,2026-05-16T12:03:00Z,37743.51,2,closed,latam,retail,76.1,"escaped ""quote"""
2825,acct_2825,2026-05-17T12:04:00Z,37756.88,3,archived,mea,web,76.8,unicode café 東京
2826,acct_2826,2026-05-18T12:05:00Z,37770.25,4,needs_review,na,mobile,77.5,plain note
2827,acct_2827,2026-05-19T12:06:00Z,37783.62,5,new,eu,partner,78.2,"contains comma, here"
2828,acct_2828,2026-05-20T12:07:00Z,37796.99,6,active,apac,retail,78.9,"line one
line two"
2829,acct_2829,2026-05-21T12:08:00Z,37810.36,7,paused,latam,web,79.6,"escaped ""quote"""
2830,acct_2830,2026-05-22T12:09:00Z,37823.73,8,closed,mea,mobile,80.3,unicode café 東京
2831,acct_2831,2026-05-23T12:10:00Z,37837.10,9,archived,na,partner,81,plain note
2832,acct_2832,2026-05-24T12:11:00Z,37850.47,10,needs_review,eu,retail,81.7,"contains comma, here"
2833,acct_2833,2026-05-25T12:12:00Z,37863.84,11,new,apac,web,82.4,"line one
line two"
2834,acct_2834,2026-05-26T12:13:00Z,37877.21,12,active,latam,mobile,83.1,"escaped ""quote"""
2835,acct_2835,2026-05-27T12:14:00Z,37890.58,13,paused,mea,partner,83.8,unicode café 東京
2836,acct_2836,2026-05-01T12:15:00Z,37903.95,14,closed,na,retail,84.5,plain note
2837,acct_2837,2026-05-02T12:16:00Z,37917.32,15,archived,eu,web,85.2,"contains comma, here"
2838,acct_2838,2026-05-03T12:17:00Z,37930.69,16,needs_review,apac,mobile,85.9,"line one
line two"
2839,acct_2839,2026-05-04T12:18:00Z,37944.06,17,new,latam,partner,86.6,"escaped ""quote"""
2840,acct_2840,2026-05-05T12:19:00Z,37957.43,1,active,mea,retail,87.3,unicode café 東京
2841,acct_2841,2026-05-06T12:20:00Z,37970.80,2,paused,na,web,88,plain note
2842,acct_2842,2026-05-07T12:21:00Z,37984.17,3,closed,eu,mobile,88.7,"contains comma, here"
2843,acct_2843,2026-05-08T12:22:00Z,37997.54,4,archived,apac,partner,89.4,"line one
line two"
2844,acct_2844,2026-05-09T12:23:00Z,38010.91,5,needs_review,latam,retail,90.1,"escaped ""quote"""
2845,acct_2845,2026-05-10T12:24:00Z,38024.28,6,new,mea,web,90.8,unicode café 東京
2846,acct_2846,2026-05-11T12:25:00Z,38037.65,7,active,na,mobile,91.5,plain note
2847,acct_2847,2026-05-12T12:26:00Z,38051.02,8,paused,eu,partner,92.2,"contains comma, here"
2848,acct_2848,2026-05-13T12:27:00Z,38064.39,9,closed,apac,retail,92.9,"line one
line two"
2849,acct_2849,2026-05-14T12:28:00Z,38077.76,10,archived,latam,web,93.6,"escaped ""quote"""
2850,acct_2850,2026-05-15T12:29:00Z,38091.13,11,needs_review,mea,mobile,94.3,unicode café 東京
2851,acct_2851,2026-05-16T12:30:00Z,38104.50,12,new,na,partner,95,plain note
2852,acct_2852,2026-05-17T12:31:00Z,38117.87,13,active,eu,retail,95.7,"contains comma, here"
2853,acct_2853,2026-05-18T12:32:00Z,38131.24,14,paused,apac,web,96.4,"line one
line two"
2854,acct_2854,2026-05-19T12:33:00Z,38144.61,15,closed,latam,mobile,97.1,"escaped ""quote"""
2855,acct_2855,2026-05-20T12:34:00Z,38157.98,16,archived,mea,partner,97.8,unicode café 東京
2856,acct_2856,2026-05-21T12:35:00Z,38171.35,17,needs_review,na,retail,98.5,plain note
2857,acct_2857,2026-05-22T12:36:00Z,38184.72,1,new,eu,web,99.2,"contains comma, here"
2858,acct_2858,2026-05-23T12:37:00Z,38198.09,2,active,apac,mobile,99.9,"line one
line two"
2859,acct_2859,2026-05-24T12:38:00Z,38211.46,3,paused,latam,partner,0.6,"escaped ""quote"""
2860,acct_2860,2026-05-25T12:39:00Z,38224.83,4,closed,mea,retail,1.3,unicode café 東京
2861,acct_2861,2026-05-26T12:40:00Z,38238.20,5,archived,na,web,2,plain note
2862,acct_2862,2026-05-27T12:41:00Z,38251.57,6,needs_review,eu,mobile,2.7,"contains comma, here"
2863,acct_2863,2026-05-01T12:42:00Z,38264.94,7,new,apac,partner,3.4,"line one
line two"
2864,acct_2864,2026-05-02T12:43:00Z,38278.31,8,active,latam,retail,4.1,"escaped ""quote"""
2865,acct_2865,2026-05-03T12:44:00Z,38291.68,9,paused,mea,web,4.8,unicode café 東京
2866,acct_2866,2026-05-04T12:45:00Z,38305.05,10,closed,na,mobile,5.5,plain note
2867,acct_2867,2026-05-05T12:46:00Z,38318.42,11,archived,eu,partner,6.2,"contains comma, here"
2868,acct_2868,2026-05-06T12:47:00Z,38331.79,12,needs_review,apac,retail,6.9,"line one
line two"
2869,acct_2869,2026-05-07T12:48:00Z,38345.16,13,new,latam,web,7.6,"escaped ""quote"""
2870,acct_2870,2026-05-08T12:49:00Z,38358.53,14,active,mea,mobile,8.3,unicode café 東京
2871,acct_2871,2026-05-09T12:50:00Z,38371.90,15,paused,na,partner,9,plain note
2872,acct_2872,2026-05-10T12:51:00Z,38385.27,16,closed,eu,retail,9.7,"contains comma, here"
2873,acct_2873,2026-05-11T12:52:00Z,38398.64,17,archived,apac,web,10.4,"line one
line two"
2874,acct_2874,2026-05-12T12:53:00Z,38412.01,1,needs_review,latam,mobile,11.1,"escaped ""quote"""
2875,acct_2875,2026-05-13T12:54:00Z,38425.38,2,new,mea,partner,11.8,unicode café 東京
2876,acct_2876,2026-05-14T12:55:00Z,38438.75,3,active,na,retail,12.5,plain note
2877,acct_2877,2026-05-15T12:56:00Z,38452.12,4,paused,eu,web,13.2,"contains comma, here"
2878,acct_2878,2026-05-16T12:57:00Z,38465.49,5,closed,apac,mobile,13.9,"line one
line two"
2879,acct_2879,2026-05-17T12:58:00Z,38478.86,6,archived,latam,partner,14.6,"escaped ""quote"""
2880,acct_2880,2026-05-18T12:59:00Z,38492.23,7,needs_review,mea,retail,15.3,unicode café 東京
2881,acct_2881,2026-05-19T12:00:00Z,38505.60,8,new,na,web,16,plain note
2882,acct_2882,2026-05-20T12:01:00Z,38518.97,9,active,eu,mobile,16.7,"contains comma, here"
2883,acct_2883,2026-05-21T12:02:00Z,38532.34,10,paused,apac,partner,17.4,"line one
line two"
2884,acct_2884,2026-05-22T12:03:00Z,38545.71,11,closed,latam,retail,18.1,"escaped ""quote"""
2885,acct_2885,2026-05-23T12:04:00Z,38559.08,12,archived,mea,web,18.8,unicode café 東京
2886,acct_2886,2026-05-24T12:05:00Z,38572.45,13,needs_review,na,mobile,19.5,plain note
2887,acct_2887,2026-05-25T12:06:00Z,38585.82,14,new,eu,partner,20.2,"contains comma, here"
2888,acct_2888,2026-05-26T12:07:00Z,38599.19,15,active,apac,retail,20.9,"line one
line two"
2889,acct_2889,2026-05-27T12:08:00Z,38612.56,16,paused,latam,web,21.6,"escaped ""quote"""
2890,acct_2890,2026-05-01T12:09:00Z,38625.93,17,closed,mea,mobile,22.3,unicode café 東京
2891,acct_2891,2026-05-02T12:10:00Z,38639.30,1,archived,na,partner,23,plain note
2892,acct_2892,2026-05-03T12:11:00Z,38652.67,2,needs_review,eu,retail,23.7,"contains comma, here"
2893,acct_2893,2026-05-04T12:12:00Z,38666.04,3,new,apac,web,24.4,"line one
line two"
2894,acct_2894,2026-05-05T12:13:00Z,38679.41,4,active,latam,mobile,25.1,"escaped ""quote"""
2895,acct_2895,2026-05-06T12:14:00Z,38692.78,5,paused,mea,partner,25.8,unicode café 東京
2896,acct_2896,2026-05-07T12:15:00Z,38706.15,6,closed,na,retail,26.5,plain note
2897,acct_2897,2026-05-08T12:16:00Z,38719.52,7,archived,eu,web,27.2,"contains comma, here"
2898,acct_2898,2026-05-09T12:17:00Z,38732.89,8,needs_review,apac,mobile,27.9,"line one
line two"
2899,acct_2899,2026-05-10T12:18:00Z,38746.26,9,new,latam,partner,28.6,"escaped ""quote"""
2900,acct_2900,2026-05-11T12:19:00Z,38759.63,10,active,mea,retail,29.3,unicode café 東京
2901,acct_2901,2026-05-12T12:20:00Z,38773.00,11,paused,na,web,30,plain note
2902,acct_2902,2026-05-13T12:21:00Z,38786.37,12,closed,eu,mobile,30.7,"contains comma, here"
2903,acct_2903,2026-05-14T12:22:00Z,38799.74,13,archived,apac,partner,31.4,"line one
line two"
2904,acct_2904,2026-05-15T12:23:00Z,38813.11,14,needs_review,latam,retail,32.1,"escaped ""quote"""
2905,acct_2905,2026-05-16T12:24:00Z,38826.48,15,new,mea,web,32.8,unicode café 東京
2906,acct_2906,2026-05-17T12:25:00Z,38839.85,16,active,na,mobile,33.5,plain note
2907,acct_2907,2026-05-18T12:26:00Z,38853.22,17,paused,eu,partner,34.2,"contains comma, here"
2908,acct_2908,2026-05-19T12:27:00Z,38866.59,1,closed,apac,retail,34.9,"line one
line two"
2909,acct_2909,2026-05-20T12:28:00Z,38879.96,2,archived,latam,web,35.6,"escaped ""quote"""
2910,acct_2910,2026-05-21T12:29:00Z,38893.33,3,needs_review,mea,mobile,36.3,unicode café 東京
2911,acct_2911,2026-05-22T12:30:00Z,38906.70,4,new,na,partner,37,plain note
2912,acct_2912,2026-05-23T12:31:00Z,38920.07,5,active,eu,retail,37.7,"contains comma, here"
2913,acct_2913,2026-05-24T12:32:00Z,38933.44,6,paused,apac,web,38.4,"line one
line two"
2914,acct_2914,2026-05-25T12:33:00Z,38946.81,7,closed,latam,mobile,39.1,"escaped ""quote"""
2915,acct_2915,2026-05-26T12:34:00Z,38960.18,8,archived,mea,partner,39.8,unicode café 東京
2916,acct_2916,2026-05-27T12:35:00Z,38973.55,9,needs_review,na,retail,40.5,plain note
2917,acct_2917,2026-05-01T12:36:00Z,38986.92,10,new,eu,web,41.2,"contains comma, here"
2918,acct_2918,2026-05-02T12:37:00Z,39000.29,11,active,apac,mobile,41.9,"line one
line two"
2919,acct_2919,2026-05-03T12:38:00Z,39013.66,12,paused,latam,partner,42.6,"escaped ""quote"""
2920,acct_2920,2026-05-04T12:39:00Z,39027.03,13,closed,mea,retail,43.3,unicode café 東京
2921,acct_2921,2026-05-05T12:40:00Z,39040.40,14,archived,na,web,44,plain note
2922,acct_2922,2026-05-06T12:41:00Z,39053.77,15,needs_review,eu,mobile,44.7,"contains comma, here"
2923,acct_2923,2026-05-07T12:42:00Z,39067.14,16,new,apac,partner,45.4,"line one
line two"
2924,acct_2924,2026-05-08T12:43:00Z,39080.51,17,active,latam,retail,46.1,"escaped ""quote"""
2925,acct_2925,2026-05-09T12:44:00Z,39093.88,1,paused,mea,web,46.8,unicode café 東京
2926,acct_2926,2026-05-10T12:45:00Z,39107.25,2,closed,na,mobile,47.5,plain note
2927,acct_2927,2026-05-11T12:46:00Z,39120.62,3,archived,eu,partner,48.2,"contains comma, here"
2928,acct_2928,2026-05-12T12:47:00Z,39133.99,4,needs_review,apac,retail,48.9,"line one
line two"
2929,acct_2929,2026-05-13T12:48:00Z,39147.36,5,new,latam,web,49.6,"escaped ""quote"""
2930,acct_2930,2026-05-14T12:49:00Z,39160.73,6,active,mea,mobile,50.3,unicode café 東京
2931,acct_2931,2026-05-15T12:50:00Z,39174.10,7,paused,na,partner,51,plain note
2932,acct_2932,2026-05-16T12:51:00Z,39187.47,8,closed,eu,retail,51.7,"contains comma, here"
2933,acct_2933,2026-05-17T12:52:00Z,39200.84,9,archived,apac,web,52.4,"line one
line two"
2934,acct_2934,2026-05-18T12:53:00Z,39214.21,10,needs_review,latam,mobile,53.1,"escaped ""quote"""
2935,acct_2935,2026-05-19T12:54:00Z,39227.58,11,new,mea,partner,53.8,unicode café 東京
2936,acct_2936,2026-05-20T12:55:00Z,39240.95,12,active,na,retail,54.5,plain note
2937,acct_2937,2026-05-21T12:56:00Z,39254.32,13,paused,eu,web,55.2,"contains comma, here"
2938,acct_2938,2026-05-22T12:57:00Z,39267.69,14,closed,apac,mobile,55.9,"line one
line two"
2939,acct_2939,2026-05-23T12:58:00Z,39281.06,15,archived,latam,partner,56.6,"escaped ""quote"""
2940,acct_2940,2026-05-24T12:59:00Z,39294.43,16,needs_review,mea,retail,57.3,unicode café 東京
2941,acct_2941,2026-05-25T12:00:00Z,39307.80,17,new,na,web,58,plain note
2942,acct_2942,2026-05-26T12:01:00Z,39321.17,1,active,eu,mobile,58.7,"contains comma, here"
2943,acct_2943,2026-05-27T12:02:00Z,39334.54,2,paused,apac,partner,59.4,"line one
line two"
2944,acct_2944,2026-05-01T12:03:00Z,39347.91,3,closed,latam,retail,60.1,"escaped ""quote"""
2945,acct_2945,2026-05-02T12:04:00Z,39361.28,4,archived,mea,web,60.8,unicode café 東京
2946,acct_2946,2026-05-03T12:05:00Z,39374.65,5,needs_review,na,mobile,61.5,plain note
2947,acct_2947,2026-05-04T12:06:00Z,39388.02,6,new,eu,partner,62.2,"contains comma, here"
2948,acct_2948,2026-05-05T12:07:00Z,39401.39,7,active,apac,retail,62.9,"line one
line two"
2949,acct_2949,2026-05-06T12:08:00Z,39414.76,8,paused,latam,web,63.6,"escaped ""quote"""
2950,acct_2950,2026-05-07T12:09:00Z,39428.13,9,closed,mea,mobile,64.3,unicode café 東京
2951,acct_2951,2026-05-08T12:10:00Z,39441.50,10,archived,na,partner,65,plain note
2952,acct_2952,2026-05-09T12:11:00Z,39454.87,11,needs_review,eu,retail,65.7,"contains comma, here"
2953,acct_2953,2026-05-10T12:12:00Z,39468.24,12,new,apac,web,66.4,"line one
line two"
2954,acct_2954,2026-05-11T12:13:00Z,39481.61,13,active,latam,mobile,67.1,"escaped ""quote"""
2955,acct_2955,2026-05-12T12:14:00Z,39494.98,14,paused,mea,partner,67.8,unicode café 東京
2956,acct_2956,2026-05-13T12:15:00Z,39508.35,15,closed,na,retail,68.5,plain note
2957,acct_2957,2026-05-14T12:16:00Z,39521.72,16,archived,eu,web,69.2,"contains comma, here"
2958,acct_2958,2026-05-15T12:17:00Z,39535.09,17,needs_review,apac,mobile,69.9,"line one
line two"
2959,acct_2959,2026-05-16T12:18:00Z,39548.46,1,new,latam,partner,70.6,"escaped ""quote"""
2960,acct_2960,2026-05-17T12:19:00Z,39561.83,2,active,mea,retail,71.3,unicode café 東京
2961,acct_2961,2026-05-18T12:20:00Z,39575.20,3,paused,na,web,72,plain note
2962,acct_2962,2026-05-19T12:21:00Z,39588.57,4,closed,eu,mobile,72.7,"contains comma, here"
2963,acct_2963,2026-05-20T12:22:00Z,39601.94,5,archived,apac,partner,73.4,"line one
line two"
2964,acct_2964,2026-05-21T12:23:00Z,39615.31,6,needs_review,latam,retail,74.1,"escaped ""quote"""
2965,acct_2965,2026-05-22T12:24:00Z,39628.68,7,new,mea,web,74.8,unicode café 東京
2966,acct_2966,2026-05-23T12:25:00Z,39642.05,8,active,na,mobile,75.5,plain note
2967,acct_2967,2026-05-24T12:26:00Z,39655.42,9,paused,eu,partner,76.2,"contains comma, here"
2968,acct_2968,2026-05-25T12:27:00Z,39668.79,10,closed,apac,retail,76.9,"line one
line two"
2969,acct_2969,2026-05-26T12:28:00Z,39682.16,11,archived,latam,web,77.6,"escaped ""quote"""
2970,acct_2970,2026-05-27T12:29:00Z,39695.53,12,needs_review,mea,mobile,78.3,unicode café 東京
